idinterrupcion,eps,sede,tipointerrupcion,tiposervicio,motivointerrupcion,fechainicio,horainicio,fechafin,horafin,departamento,provincia,distrito,numconexdom,unidadesuso,numcamionespuntos,inicio_dt,fin_dt,duracion_horas,mes
2b563e42bb76bab352501d5686479c8e,SEDAPAL,VES,PROGRAMADA,AGUA POTABLE,TRABAJOS DE MEJORAMIENTO/REHABILITACIÓN,20230310,13:00:00,20230310,17:00:00,LIMA,LIMA,VILLA EL SALVADOR,739,869,NA,2023-03-11,2023-03-11,0,2023-03-01
8a64819eb546c8db404a8007433bf709,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230228,11:30:00,20230228,18:00:00,LIMA,LIMA,SAN BORJA,3407,3773,NA,2023-02-28,2023-03-01,24,2023-02-01
33fc0ae2f35d3b25da05878945d18217,SEDAPAL,VES,PROGRAMADA,AGUA POTABLE,TRABAJOS DE MEJORAMIENTO/REHABILITACIÓN,20230310,13:00:00,20230310,17:00:00,LIMA,LIMA,VILLA EL SALVADOR,1436,1750,NA,2023-03-11,2023-03-11,0,2023-03-01
9f8c61118e1fc380ce98f528302fcd55,SEDAPAL,VES,PROGRAMADA,AGUA POTABLE,TRABAJOS DE MEJORAMIENTO/REHABILITACIÓN,20230308,13:00:00,20230308,17:00:00,LIMA,LIMA,VILLA EL SALVADOR,1434,1746,NA,2023-03-09,2023-03-09,0,2023-03-01
378ca9d5faa96b6f91faeea39dec05fe,SEDAPAL,SURQUILLO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20230310,12:00:00,20230310,23:55:00,LIMA,LIMA,LINCE,720,1872,NA,2023-03-10,2023-03-11,24,2023-03-01
07584714ec35bcdbdaa5b75a9aeaccdc,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230228,07:00:00,20230228,16:00:00,LIMA,LIMA,SAN JUAN DE MIRAFLORES,249,346,NA,2023-02-28,2023-03-01,24,2023-02-01
676aedc8686570811e464ae567d7b53f,SEDA HUANUCO,HUANUCO,PROGRAMADA,AGUA POTABLE,OTROS,20230227,12:00:00,20230227,20:00:00,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,1540,1595,NA,2023-02-27,2023-02-28,24,2023-02-01
2e38b3e32bf4edc5d486850f90e7a218,EMAPA SAN MARTIN,SAN MARTIN,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230227,09:40:00,20230227,16:30:00,SAN MARTIN,SAN MARTIN,TARAPOTO,18599,0,NA,2023-02-27,2023-02-28,24,2023-02-01
848b61797908606781f01181863d040a,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,OTROS,20230228,07:00:00,20230228,10:00:00,LIMA,LIMA,NA,0,0,NA,2023-02-28,2023-02-28,0,2023-02-01
5bf3ac65b16c0d655ee0c4b55152f92d,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,OTROS,20230228,06:40:00,20230228,13:00:00,LIMA,LIMA,RIMAC,726,831,NA,2023-02-28,2023-03-01,24,2023-02-01
142aeff68c8aa257a9390bb062583d9b,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230228,05:35:00,20230228,18:30:00,LIMA,LIMA,PACHACAMAC,97,108,NA,2023-02-28,2023-03-01,24,2023-02-01
fb8fd280b2b90092f29fbb78a30780c8,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230228,06:15:00,20230228,18:30:00,LIMA,LIMA,SAN JUAN DE MIRAFLORES,2476,3480,NA,2023-02-28,2023-03-01,24,2023-02-01
e7f44e5c7201e181c01c51884bd70393,SEDAPAL,ATE,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230228,05:20:00,20230228,13:00:00,LIMA,LIMA,SANTA ANITA,8638,13785,NA,2023-02-28,2023-03-01,24,2023-02-01
735c58d1f36edf1f847e19b5bd2d28d4,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230228,03:55:00,20230228,18:30:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,13329,18453,NA,2023-02-28,2023-03-01,24,2023-02-01
061714c274f40b6956031226d399c4d3,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230228,03:10:00,20230228,18:30:00,LIMA,LIMA,VILLA EL SALVADOR,71017,100484,NA,2023-02-28,2023-03-01,24,2023-02-01
b5106d7fc20e610850c20208006b2202,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230228,03:10:00,20230228,18:30:00,LIMA,LIMA,SAN JUAN DE MIRAFLORES,28058,42828,NA,2023-02-28,2023-03-01,24,2023-02-01
462806b1249a14b6ba2b3065e5f80537,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20230311,15:00:00,20230311,23:00:00,LIMA,LIMA,LA MOLINA,2789,1183,NA,2023-03-12,2023-03-12,0,2023-03-01
0a88db1dd8ba2139027e57825df1a24c,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20230311,13:00:00,20230311,21:00:00,LIMA,LIMA,EL AGUSTINO,1603,957,NA,2023-03-12,2023-03-12,0,2023-03-01
35d3c5a0de600056ee59d123a65d3ecb,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230228,00:00:00,20230228,08:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,950,950,NA,2023-02-28,2023-02-28,0,2023-02-01
99aa8c29fe7a201cb980b5d9d729e234,SEDAPAL,Equipo de Distribución Primaria,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230227,21:40:00,20230228,10:00:00,CALLAO,CALLAO,BELLAVISTA,16097,22775,1,2023-02-28,2023-02-28,0,2023-02-01
9c8b42ce87a4410be21ec832e6ffe138,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230227,21:00:00,20230228,08:00:00,LIMA,LIMA,SAN JUAN DE MIRAFLORES,1350,1350,NA,2023-02-28,2023-02-28,0,2023-02-01
23a753f38f076badedca00f6e1b282f2,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230227,21:00:00,20230228,05:00:00,LIMA,LIMA,SAN JUAN DE MIRAFLORES,9281,11924,NA,2023-02-28,2023-02-28,0,2023-02-01
41b8acafa6ffb590af10ad1ad0dc9728,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,TRABAJOS DE MEJORAMIENTO/REHABILITACIÓN,20230307,09:00:00,20230307,20:00:00,LIMA,LIMA,EL AGUSTINO,3198,1729,NA,2023-03-07,2023-03-08,24,2023-03-01
f2b4fe3cd51dd71c8d443f40d753c868,EPS SELVA CENTRAL,SELVA CENTRAL,PROGRAMADA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230228,08:30:00,20230228,08:30:00,JUNIN,CHANCHAMAYO,CHANCHAMAYO,200,0,NA,2023-02-28,2023-02-28,0,2023-02-01
24fe459face32ec17075637881fcb39f,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20230307,10:00:00,20230307,17:00:00,LIMA,LIMA,INDEPENDENCIA,131,191,NA,2023-03-07,2023-03-08,24,2023-03-01
9570e10d5b3865c694b93b1dbb204658,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20230307,13:00:00,20230307,20:00:00,LIMA,LIMA,INDEPENDENCIA,502,602,NA,2023-03-08,2023-03-08,0,2023-03-01
9239815eaf1ea12d30ae4d684d70fc0e,EPS ILO,EPS ILO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230227,09:20:00,20230227,18:30:00,MOQUEGUA,ILO,ILO,1683,5,NA,2023-02-27,2023-02-28,24,2023-02-01
7c5e9dfaff5969b2b0fe407030080bab,SEDAPAL,VES,PROGRAMADA,AGUA POTABLE,TRABAJOS DE MEJORAMIENTO/REHABILITACIÓN,20230306,13:00:00,20230306,17:00:00,LIMA,LIMA,VILLA EL SALVADOR,1473,1822,NA,2023-03-07,2023-03-07,0,2023-03-01
a39f15ccbdeb5281b73f6e2ed503e994,SEDAPAL,VES,PROGRAMADA,AGUA POTABLE,TRABAJOS DE MEJORAMIENTO/REHABILITACIÓN,20230306,13:00:00,20230306,17:00:00,LIMA,LIMA,VILLA EL SALVADOR,1473,1822,NA,2023-03-07,2023-03-07,0,2023-03-01
c993c49f929274ff958ffcde127cb504,SEDAPAR,NORTE,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20230303,06:00:00,20230303,18:00:00,AREQUIPA,CAMANA,CAMANA,5400,5400,1,2023-03-03,2023-03-04,24,2023-03-01
fb5ecc1a76ac60005e4d0bc7e2b98fb8,SEDAPAL,CALLAO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230227,13:10:00,20230227,23:00:00,CALLAO,CALLAO,BELLAVISTA,16097,22775,NA,2023-02-28,2023-02-28,0,2023-02-01
0f1a5ff557271b7e1e9cf868e81b2ea0,SEDAPAL,CALLAO,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230227,13:10:00,20230227,19:00:00,CALLAO,CALLAO,VENTANILLA,2991,3895,NA,2023-02-28,2023-02-28,0,2023-02-01
4db2dcb0595cdd4b31b0d72921b445f8,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20230307,12:00:00,20230307,19:00:00,LIMA,LIMA,INDEPENDENCIA,320,380,NA,2023-03-07,2023-03-08,24,2023-03-01
c1beb28e2c8bc94beb3738f2c028b6a9,EPS GRAU,PIURA,IMPREVISTA,AGUA POTABLE,CAMBIO DE GRIFO CONTRA INCENDIO,20230226,12:00:00,20230302,17:00:00,PIURA,PIURA,PIURA,6583,0,2,2023-02-26,2023-03-03,120,2023-02-01
8802b6f64b7a5bb9de02af8aff8e3062,EPS SELVA CENTRAL,SELVA CENTRAL,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230227,14:30:00,20230227,17:00:00,JUNIN,CHANCHAMAYO,CHANCHAMAYO,200,0,NA,2023-02-28,2023-02-28,0,2023-02-01
4da833062875d7539c7af36b785fdd5c,EPS ILO,EPS ILO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230227,11:00:00,20230227,15:30:00,MOQUEGUA,ILO,ILO,458,0,NA,2023-02-27,2023-02-28,24,2023-02-01
797c9808eec19ad7239c32b598d8cff1,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230227,11:50:00,20230227,18:00:00,LIMA,LIMA,SANTIAGO DE SURCO,589,898,NA,2023-02-27,2023-02-28,24,2023-02-01
2515f8f5afe55099efc859cfc24f3a30,SEDAPAL,SURQUILLO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20230307,12:00:00,20230307,23:55:00,LIMA,LIMA,SAN ISIDRO,432,1296,NA,2023-03-07,2023-03-08,24,2023-03-01
b8ef242b8ca7b5cec7deb9a15e635767,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA POR TERCERO,20230227,11:00:00,20230227,16:55:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,205,208,NA,2023-02-27,2023-02-28,24,2023-02-01
5b411653a27eefa3c15190c5cd4a3d31,EMUSAP ABANCAY,EMUSAP ABANCAY,IMPREVISTA,AGUA POTABLE,BAJA PRODUCCIÓN EN PLANTA,20230227,08:00:00,20230227,11:00:00,APURIMAC,ABANCAY,ABANCAY,2183,0,NA,2023-02-27,2023-02-27,0,2023-02-01
5b411653a27eefa3c15190c5cd4a3d31,EMUSAP ABANCAY,EMUSAP ABANCAY,IMPREVISTA,AGUA POTABLE,BAJA PRODUCCIÓN EN PLANTA,20230227,08:00:00,20230227,11:00:00,APURIMAC,ABANCAY,ABANCAY,1745,0,NA,2023-02-27,2023-02-27,0,2023-02-01
413c463bfa58fcece505c5c98a83eee6,EPS SIERRA CENTRAL,SIERRA CENTRAL,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA POR TERCERO,20230227,07:30:00,20230227,14:10:00,JUNIN,TARMA,TARMA,700,3500,NA,2023-02-27,2023-02-28,24,2023-02-01
3df8f98d056086296792f03d8f12d53c,EPS SIERRA CENTRAL,SIERRA CENTRAL,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230227,18:00:00,20230228,01:00:00,JUNIN,TARMA,TARMA,2500,5000,NA,2023-02-28,2023-02-28,0,2023-02-01
e2ffff1c5f70defde08ce4eb85832d40,SEDAPAL,ATE,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230227,08:00:00,20230227,16:00:00,LIMA,LIMA,LA MOLINA,30075,45415,NA,2023-02-27,2023-02-28,24,2023-02-01
c525248ae181989198375dedb4c2d2e7,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230227,06:55:00,20230227,18:30:00,LIMA,LIMA,VILLA EL SALVADOR,71017,100484,NA,2023-02-27,2023-02-28,24,2023-02-01
c71945b601e059f7b34f2cb183174322,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230227,07:05:00,20230227,18:30:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,10757,15866,NA,2023-02-27,2023-02-28,24,2023-02-01
9057db290e14e981effc4cc956b9b5a7,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE LÍNEA DE IMPULSIÓN,20230227,00:10:00,20230227,17:30:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,5071,6089,NA,2023-02-27,2023-02-28,24,2023-02-01
cb8c43e71bc50c7165c21aaa5e306476,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20230310,14:00:00,20230310,20:00:00,LIMA,LIMA,SANTA ANITA,609,159,NA,2023-03-11,2023-03-11,0,2023-03-01
a9a7a8d4017d98cd1c6d00fbbdd64500,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20230310,13:00:00,20230310,21:00:00,LIMA,LIMA,LA MOLINA,808,110,NA,2023-03-11,2023-03-11,0,2023-03-01
4113c78902508297330b108bbf2cdb98,EPS GRAU,PAITA,IMPREVISTA,AGUA POTABLE,BAJA PRODUCCIÓN EN PLANTA,20230224,15:00:00,20230227,07:00:00,PIURA,PAITA,PAITA,25000,2500,1,2023-02-25,2023-02-27,48,2023-02-01
4113c78902508297330b108bbf2cdb98,EPS GRAU,PAITA,IMPREVISTA,AGUA POTABLE,BAJA PRODUCCIÓN EN PLANTA,20230224,15:00:00,20230227,07:00:00,PIURA,PAITA,PAITA,25000,2500,1,2023-02-25,2023-02-27,48,2023-02-01
512818600ab0b89907ab3d0047d334b0,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20230306,12:00:00,20230306,19:00:00,LIMA,LIMA,INDEPENDENCIA,5852,8774,NA,2023-03-06,2023-03-07,24,2023-03-01
82049612f7effffad743309918019ccb,SEDAPAL,COMAS,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20230304,10:00:00,20230304,17:00:00,LIMA,LIMA,COMAS,279,320,NA,2023-03-04,2023-03-05,24,2023-03-01
8300de0997213c56a4d0c2318ecc5722,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230226,15:00:00,20230226,19:50:00,LIMA,LIMA,SANTIAGO DE SURCO,789,1174,NA,2023-02-27,2023-02-27,0,2023-02-01
0c9afce2289bb9cf833fac97ba507853,AGUA TUMBES,TUMBES,IMPREVISTA,AGUA POTABLE,OTROS,20230226,11:00:00,20230228,17:30:00,TUMBES,TUMBES,TUMBES,1000,1000,2,2023-02-26,2023-03-01,72,2023-02-01
1dd3d47cf7784d89ed1a474fca7616f5,SEDAPAL,SURQUILLO,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230226,11:40:00,20230226,16:35:00,LIMA,LIMA,SAN BORJA,3407,3773,NA,2023-02-26,2023-02-27,24,2023-02-01
7a7e06f5e31e3210c164b423918ed172,SEDAPAL,SJL,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230226,08:00:00,20230226,13:00:00,LIMA,LIMA,SAN JUAN DE LURIGANCHO,225,225,NA,2023-02-26,2023-02-27,24,2023-02-01
c6af834e2881df113c85bb7fe2c78eca,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230226,08:00:00,20230226,16:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,10755,15862,NA,2023-02-26,2023-02-27,24,2023-02-01
2739882fc1c9e9147987a4b603811a01,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230226,07:30:00,20230226,12:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,680,680,NA,2023-02-26,2023-02-26,0,2023-02-01
4978cde8fd0928f99f9aa112142261dd,AGUA TUMBES,TUMBES,IMPREVISTA,AGUA POTABLE,OTROS,20230226,00:00:00,20230226,11:00:00,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,1500,1500,NA,2023-02-26,2023-02-26,0,2023-02-01
c40856d171aef15f0754fa3836b83da7,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230226,06:00:00,20230226,16:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,860,860,NA,2023-02-26,2023-02-27,24,2023-02-01
3bc547531f02bd5c584f41cd2fb92b5d,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230226,06:50:00,20230226,16:00:00,LIMA,LIMA,SAN JUAN DE MIRAFLORES,1020,1020,NA,2023-02-26,2023-02-27,24,2023-02-01
0432fd6f562fde54019209a1b8f03f1b,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230226,06:00:00,20230226,16:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,750,750,NA,2023-02-26,2023-02-27,24,2023-02-01
2be98e6d8a0d4bdb14c368ddc9eb10d5,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230226,06:30:00,20230226,16:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,7782,11373,NA,2023-02-26,2023-02-27,24,2023-02-01
acf7b0dde6865a287040d24191ea68d4,SEDAPAR,SEDAPAR,IMPREVISTA,AGUA POTABLE,CORTE DE SERVICIO DE ELECTRICIDAD,20230226,06:00:00,20230226,10:00:00,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,6299,6299,NA,2023-02-26,2023-02-26,0,2023-02-01
1d1a36043482a3400a26e1d9b277bd91,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE LÍNEA DE IMPULSIÓN,20230226,00:00:00,20230226,12:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,16699,22060,NA,2023-02-26,2023-02-26,0,2023-02-01
19219ed73b2ba5b18db3566bcd48eeaa,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20230309,13:00:00,20230309,21:00:00,LIMA,LIMA,ATE,36,0,NA,2023-03-10,2023-03-10,0,2023-03-01
7439a5db25221e8562db640e489fe42b,SEDAPAL,ATE,PROGRAMADA,AGUA POTABLE,LIMPIEZA Y DESINFECCIÓN DE RESERVORIO/CISTERNA,20230309,13:00:00,20230309,21:00:00,LIMA,LIMA,ATE,1001,462,NA,2023-03-10,2023-03-10,0,2023-03-01
60614d2be4747a1dd58bf19c4a606dcc,SEDA AYACUCHO,HUAMANGA,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230225,15:40:00,20230225,17:00:00,AYACUCHO,HUAMANGA,AYACUCHO,100,0,NA,2023-02-26,2023-02-26,0,2023-02-01
5c7ee57c7f1a577e5474d74294a614bb,SEDA AYACUCHO,HUAMANGA,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230225,10:50:00,20230225,12:15:00,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,120,0,NA,2023-02-25,2023-02-26,24,2023-02-01
a6c95ccfc13f5769f56501ebe12f167d,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230225,18:00:00,20230226,06:00:00,LIMA,LIMA,VILLA EL SALVADOR,6957,9864,NA,2023-02-26,2023-02-26,0,2023-02-01
04fb5dd45601006f206b4285158fa434,AGUA TUMBES,TUMBES,IMPREVISTA,AGUA POTABLE,OTROS,20230225,07:00:00,20230302,07:00:00,TUMBES,CONTRALMIRANTE VILLAR,AGUAS VERDES,1000,1000,2,2023-02-25,2023-03-02,120,2023-02-01
2ebbbbcdf78975b7ca72298ac46e92d2,EPS GRAU,PAITA,IMPREVISTA,AGUA POTABLE,OTROS,20230224,13:30:00,20230225,15:00:00,PIURA,TALARA,PARIÑAS,22000,0,1,2023-02-25,2023-02-26,24,2023-02-01
035931548ef5087d04d4c3a50c5a30a9,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230225,11:40:00,20230225,20:30:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,2673,2962,NA,2023-02-25,2023-02-26,24,2023-02-01
475eddc848d4793ecec0de70967d6647,EPS GRAU,PAITA,IMPREVISTA,AGUA POTABLE,OTROS,20230124,13:30:00,20230225,12:30:00,PIURA,PAITA,PAITA,25000,0,1,2023-01-25,2023-02-26,768,2023-01-01
475eddc848d4793ecec0de70967d6647,EPS GRAU,PAITA,IMPREVISTA,AGUA POTABLE,OTROS,20230124,13:30:00,20230225,12:30:00,PIURA,PAITA,PAITA,25000,0,1,2023-01-25,2023-02-26,768,2023-01-01
c38524fbf2d1e0e1aacfd2eb8c324ffd,SEDAPAR,SEDAPAR,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230225,09:45:00,20230225,12:30:00,AREQUIPA,AREQUIPA,CERRO COLORADO,750,750,NA,2023-02-25,2023-02-26,24,2023-02-01
3610cc021339cdd8c155ff8a6aa9a25e,EPS GRAU,PAITA,IMPREVISTA,ALCANTARILLADO,CORTE DE SERVICIO DE ELECTRICIDAD,20230223,00:00:00,20230223,08:00:00,PIURA,PAITA,VICHAYAL,10,10,NA,2023-02-23,2023-02-23,0,2023-02-01
4b85fcea1e89fcf54f7137d71a97446d,EPS GRAU,PAITA,IMPREVISTA,AGUA POTABLE,ROTURA DE LÍNEA DE IMPULSIÓN,20230223,18:00:00,20230226,05:00:00,PIURA,PAITA,PAITA,4555,4555,1,2023-02-24,2023-02-26,48,2023-02-01
4b85fcea1e89fcf54f7137d71a97446d,EPS GRAU,PAITA,IMPREVISTA,AGUA POTABLE,ROTURA DE LÍNEA DE IMPULSIÓN,20230223,18:00:00,20230226,05:00:00,PIURA,PAITA,PAITA,4555,4555,1,2023-02-24,2023-02-26,48,2023-02-01
4c86a26b0e23536f6cfb4692f47ed57c,SEDAPAR,SEDAPAR,IMPREVISTA,AGUA POTABLE,FUGA EN CONEXIÓN,20230225,09:55:00,20230225,12:30:00,AREQUIPA,AREQUIPA,CAYMA,350,350,NA,2023-02-25,2023-02-26,24,2023-02-01
0da550c051837c517fccbeb00d18d667,SEDAPAL,SURQUILLO,PROGRAMADA,AGUA POTABLE,EJECUCIÓN DE EMPALME,20230307,12:00:00,20230307,23:55:00,LIMA,LIMA,LINCE,1233,3206,NA,2023-03-07,2023-03-08,24,2023-03-01
b1288a88d7afdff14472127985b9729b,EPS SELVA CENTRAL,SELVA CENTRAL,IMPREVISTA,AGUA POTABLE,OTROS,20230225,07:00:00,20230225,13:00:00,JUNIN,CHANCHAMAYO,SAN RAMON,2500,2500,NA,2023-02-25,2023-02-26,24,2023-02-01
b6b725f68beb92a8a83589ee24018275,SEDAPAL,COMAS,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230225,07:55:00,20230225,15:00:00,LIMA,LIMA,LIMA,11559,18313,NA,2023-02-25,2023-02-26,24,2023-02-01
18c44e2675520033e6b500f1b69ec58b,EPS SELVA CENTRAL,SELVA CENTRAL,IMPREVISTA,AGUA POTABLE,OTROS,20230225,08:00:00,20230225,10:30:00,JUNIN,CHANCHAMAYO,CHANCHAMAYO,480,0,NA,2023-02-25,2023-02-25,0,2023-02-01
2ba5909955cbde8b68bc3dae37ef5e16,SEDAPAL,VES,IMPREVISTA,AGUA POTABLE,ROTURA DE TUBERÍA DE AGUA POTABLE,20230225,07:30:00,20230225,16:00:00,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,645,686,NA,2023-02-25,2023-02-26,24,2023-02-01
